source,title,publisher,issn,eissn,field,scopus,wos,wos_indexes,abdc_rating
scopus_mar_2026,Sociologia Ruralis,Wiley-Blackwell Publishing Ltd,00380199,14679523,3312,true,,,
scopus_mar_2026,Sociologia Urbana e Rurale,FrancoAngeli Edizioni,03924939,19718403,2309; 3322; 3312; 3305; 3317,true,,,
scopus_mar_2026,Sociologia y Tecnociencia,Universidad de Valladolid,,19898487,1405; 3312; 3303; 3306,true,,,
scopus_mar_2026,"Sociologia, Problemas e Praticas",Editora Mundos Sociais,08736529,,3301; 3312,true,,,
scopus_mar_2026,Sociologias,Instituto de Filosofia e Ciencias Humanas-UFRGS,15174522,,3300,true,,,
scopus_mar_2026,Sociologica,University of Bologna,,19718853,3312,true,,,
scopus_mar_2026,Sociological Bulletin,SAGE Publications Ltd,00380229,24570257,3312; 3316; 1202; 3300,true,,,
scopus_mar_2026,Sociological Focus,Taylor and Francis Inc.,00380237,21621128,3300,true,,,
scopus_mar_2026,Sociological Forum,Wiley-Blackwell,08848971,15737861,3312,true,,,
scopus_mar_2026,Sociological Inquiry,Wiley-Blackwell Publishing Ltd,00380245,1475682X,3312,true,,,
scopus_mar_2026,Sociological Methodology,SAGE Publications Ltd,00811750,14679531,3312,true,,,
scopus_mar_2026,Sociological Methods and Research,SAGE Publications Inc.,00491241,15528294,3312; 3301,true,,,
scopus_mar_2026,Sociological Perspectives,SAGE Publications Inc.,07311214,15338673,3312,true,,,
scopus_mar_2026,Sociological Practice,Sociological Practice Association,15223442,,3312,true,,,
scopus_mar_2026,Sociological Quarterly,Taylor and Francis Ltd.,00380253,15338525,3312,true,,,
scopus_mar_2026,Sociological Research Online,SAGE Publications Ltd,,13607804,3312,true,,,
scopus_mar_2026,Sociological Review,SAGE Publications Inc.,00380261,1467954X,3312,true,,,
scopus_mar_2026,Sociological Science,Society for Sociological Science,,23306696,3300,true,,,
scopus_mar_2026,Sociological Spectrum,Taylor and Francis Ltd.,02732173,15210707,3312,true,,,
scopus_mar_2026,Sociological Theory,SAGE Publications Ltd,07352751,14679558,3312,true,,,
scopus_mar_2026,Sociological Theory and Methods,Japanese Association for Mathematical Sociology,09131442,,3312; 3301,true,,,
scopus_mar_2026,Sociologicky Casopis,Sociologicky Ustav,00380288,,3312,true,,,
scopus_mar_2026,Sociologie du Travail,Centre de sociologie des organisations,00380296,,1410; 3312,true,,,
scopus_mar_2026,Sociologie et Societes,Presses de l'Universite de Montreal,0038030X,,2300; 1900,true,,,
scopus_mar_2026,Sociologija,Sociological Association of Serbia,00380318,,3300,true,,,
scopus_mar_2026,Sociologija i Prostor,INST SOCIAL RES ZAGREB,18465226,,3304; 3312; 3305; 3322,true,,,
scopus_mar_2026,Sociologisk Forskning,Sociologisk Forskning,00380342,,3312,true,,,
scopus_mar_2026,Sociologus,Duncker und Humblot GmbH,00380377,18655106,3300,true,,,
scopus_mar_2026,Sociology,SAGE Publications Ltd,00380385,14698684,3312,true,,,
scopus_mar_2026,Sociology Compass,John Wiley and Sons Inc,,17519020,3300,true,,,
scopus_mar_2026,Sociology Lens,John Wiley and Sons Inc,28325796,2832580X,1202; 3312,true,,,
scopus_mar_2026,Sociology of Development,University of California Press,,2374538X,3303,true,,,
scopus_mar_2026,Sociology of Education,SAGE Publications Inc.,00380407,19398573,3312; 3304,true,,,
scopus_mar_2026,Sociology of Health and Illness,Wiley-Blackwell Publishing Ltd,01419889,14679566,2739; 2719; 3306,true,,,
scopus_mar_2026,Sociology of Power,Russian Presidential Academy of National Economy and Public Administration,20740492,2413144X,1201; 1211; 3316; 3312,true,,,
scopus_mar_2026,Sociology of Race and Ethnicity,SAGE Publications Inc.,23326492,23326506,3301; 3314,true,,,
scopus_mar_2026,Sociology of Religion,Association for the Sociology of Religion,10694404,,3301; 1212,true,,,
scopus_mar_2026,Sociology of Sport Journal,Human Kinetics Publishers Inc.,07411235,15432785,3312; 3612; 2732,true,,,
scopus_mar_2026,Sociometry,American Sociological Association,00380431,,2700,true,,,
scopus_mar_2026,Socius,SAGE Publications Inc.,,23780231,3300,true,,,
scopus_mar_2026,Sodobna Pedagogika/Journal of Contemporary Educational Studies,Association of Slovenian Educationalists,00380474,,3304,true,,,
scopus_mar_2026,Soft Computing,Springer Science and Business Media Deutschland GmbH,14327643,14337479,1712; 2608; 2614,true,,,
scopus_mar_2026,Soft Materials,Taylor and Francis Ltd.,1539445X,15394468,3104; 2500; 1600,true,,,
scopus_mar_2026,Soft Matter,Royal Society of Chemistry,1744683X,17446848,3104; 1600,true,,,
scopus_mar_2026,Soft Robotics,SAGE Publications Ltd,21695172,21695180,1304; 1702; 2207,true,,,
scopus_mar_2026,Soft Science,OAE Publishing Inc.,,27695441,2501,true,,,
scopus_mar_2026,Software - Practice and Experience,John Wiley and Sons Ltd,00380644,1097024X,1712,true,,,
scopus_mar_2026,Software & Microsystems,Institute of Electrical Engineers,02613182,,2200,true,,,
scopus_mar_2026,Software and Systems Modeling,Springer Verlag,16191366,16191374,2611; 1712,true,,,
scopus_mar_2026,Software Engineering Journal,IEE Proceedings,02686961,,1700,true,,,
scopus_mar_2026,Software Impacts,Elsevier B.V.,,26659638,1712,true,,,
scopus_mar_2026,Software Process Improvement and Practice,John Wiley & Sons Inc.,10774866,10991670,1712,true,,,
scopus_mar_2026,Software Quality Journal,Springer New York,09639314,15731367,2213; 1712,true,,,
scopus_mar_2026,Software Review,Meckler Pub,02782634,,2200,true,,,
scopus_mar_2026,Software Testing Verification and Reliability,John Wiley and Sons Ltd,09600833,10991689,2213; 1712,true,,,
scopus_mar_2026,Software World,A.P. Publications Ltd.,00380652,,1712,true,,,
scopus_mar_2026,Software-Concepts and Tools,Springer Verlag,09458115,,1700,true,,,
scopus_mar_2026,Software-Intensive Cyber-Physical Systems,Springer Berlin,25248510,25248529,1703; 1705; 1708; 1710; 1701; 1712,true,,,
scopus_mar_2026,SoftwareX,Elsevier B.V.,,23527110,1712; 1706,true,,,
scopus_mar_2026,"Sogo kango. Comprehensive nursing, quarterly",Gendaisha Publishing Co Ltd,00380660,,2700,true,,,
scopus_mar_2026,SOIL,Copernicus Publications,21993971,2199398X,1111,true,,,
scopus_mar_2026,Soil and Environment,Soil Science Society of Pakistan(SSSP),20749546,20751141,2301; 1111,true,,,
scopus_mar_2026,Soil and Environmental Health,Elsevier B.V.,,29499194,2301; 1111,true,,,
scopus_mar_2026,Soil and Sediment Contamination,Taylor and Francis Ltd.,15320383,15497887,2310; 2307; 1111; 2304,true,,,
scopus_mar_2026,Soil and Tillage Research,Elsevier B.V.,01671987,,1904; 1111; 1102,true,,,
scopus_mar_2026,Soil and Water Research,Czech Academy of Agricultural Sciences,18015395,18059384,1104; 1111,true,,,
scopus_mar_2026,Soil Biology and Biochemistry,Elsevier Ltd,00380717,,1111; 2404,true,,,
scopus_mar_2026,Soil Dynamics and Earthquake Engineering,Elsevier B.V.,02677261,,1111; 2205; 1909,true,,,
scopus_mar_2026,Soil Ecology Letters,Higher Education Press Limited Company,26622289,26622297,1111; 2303; 1105,true,,,
scopus_mar_2026,Soil Mechanics and Foundation Engineering,Springer,00380741,15739279,1111; 2312; 2100; 2212; 1909,true,,,
scopus_mar_2026,Soil Research,CSIRO Publishing,1838675X,18386768,2301; 1904; 1111,true,,,
scopus_mar_2026,SOIL SCI.SOC.AMER.PROC.,Soil Science Society of America,00380776,,2200,true,,,
scopus_mar_2026,Soil Science,Lippincott Williams and Wilkins Ltd.,0038075X,15389243,1111,true,,,
scopus_mar_2026,Soil Science and Plant Nutrition,Taylor and Francis Ltd.,00380768,17470765,1110; 1111,true,,,
scopus_mar_2026,Soil Science Annual,Soil Science Society of Poland,,23004975,2301; 1901; 1111,true,,,
scopus_mar_2026,Soil Science Society of America Journal,John Wiley & Sons Inc.,03615995,14350661,1111,true,,,
scopus_mar_2026,Soil Security,Elsevier Ltd,,26670062,1111; 1904,true,,,
scopus_mar_2026,Soil Systems,Multidisciplinary Digital Publishing Institute (MDPI),,25718789,1904; 1111,true,,,
scopus_mar_2026,Soil Technology,CATENA Verlag,09333630,,2200,true,,,
scopus_mar_2026,Soil Use and Management,John Wiley and Sons Inc,02660032,14752743,2310; 1102; 1111,true,,,
scopus_mar_2026,Soils and Foundations,Elsevier B.V.,00380806,,2205; 1909,true,,,
scopus_mar_2026,Soils and Rocks,Associacao Brasileira de Mecanica dos Solos,19809743,26755475,1909,true,,,
scopus_mar_2026,Soins Aides - Soignantes,Elsevier Masson s.r.l.,17709857,,2900,true,,,
scopus_mar_2026,Soins Cadres de Sante,Elsevier Masson s.r.l.,01832980,,2719; 2900,true,,,
scopus_mar_2026,Soins Gerontologie,Elsevier Masson s.r.l.,12686034,,2909,true,,,
scopus_mar_2026,Soins Pediatrie/Puericulture,Elsevier Masson s.r.l.,12594792,,2919,true,,,
scopus_mar_2026,Soins Psychiatrie,Elsevier Masson s.r.l.,02416972,,2921,true,,,
scopus_mar_2026,"Soins. Chirurgie (Paris, France : 1982)","Societe francaise d'investissement, recherche et communication",02496429,,2700,true,,,
scopus_mar_2026,"Soins. Formation, pedagogie, encadrement : avec la participation du CEEIEC",Masson Publishing,11634723,,2700,true,,,
scopus_mar_2026,"Soins. Gynecologie, obstetrique, puericulture","Societe francaise d'investissement, recherche et communication",01516655,,2700,true,,,
scopus_mar_2026,"Soins. Gynecologie, obstetrique, puericulture, pediatrie",Masson Publishing,07661193,,2700,true,,,
scopus_mar_2026,Soins: La Revue de Reference Infirmiere,Elsevier Masson s.r.l.,00380814,,2900,true,,,
scopus_mar_2026,Sojourn,ISEAS - Yusof Ishak Institute,02179520,17932858,3314; 3312,true,,,
scopus_mar_2026,Sokendai Review of Cultural and Social Studies,International Research Center for Japanese Studies,1883096X,18831362,3316; 3301,true,,,
scopus_mar_2026,Solar,Multidisciplinary Digital Publishing Institute (MDPI),,26739941,2501; 2301; 2101,true,,,
scopus_mar_2026,Solar and Wind Technology,Pergamon Press Ltd.,0741983X,,2200,true,,,
scopus_mar_2026,Solar Cells,Elsevier B.V.,03796787,,2200,true,,,
scopus_mar_2026,Solar Compass,Elsevier Ltd,,27729400,2105; 2101,true,,,
scopus_mar_2026,Solar Energy,Elsevier Ltd,0038092X,,2105; 2500,true,,,
scopus_mar_2026,Solar Energy Advances,Elsevier Ltd,,26671131,2102; 2301; 2105,true,,,
scopus_mar_2026,Solar Energy and Sustainable Development,Libyan Center for Solar Energy Research and Studies,24119636,24146013,2305; 2105,true,,,
scopus_mar_2026,Solar Energy Materials,Elsevier B.V.,01651633,,2200,true,,,
scopus_mar_2026,Solar Energy Materials and Solar Cells,Elsevier B.V.,09270248,,2504; 2508; 2105,true,,,
scopus_mar_2026,Solar Physics,Springer Netherlands,00380938,1573093X,1912; 3103,true,,,
scopus_mar_2026,Solar RRL,Wiley-VCH Verlag,,2367198X,2208; 2102; 3107; 2504,true,,,
scopus_mar_2026,Solar System Research,Pleiades Publishing,00380946,16083423,1912; 3103,true,,,
scopus_mar_2026,Solar-Terrestrial Physics,Academic Publishing Center INFRA - M,24124737,25000535,1912; 1908; 1902,true,,,
scopus_mar_2026,Soldagem e Inspecao,University Federal de Uberlandia,01049224,19806973,2506; 2211; 2210,true,,,
scopus_mar_2026,Soldering and Surface Mount Technology,Emerald Publishing,09540911,17586836,2208; 3104; 2500,true,,,
scopus_mar_2026,Solid Earth,Copernicus Publications,18699510,18699529,1111; 1908; 1907; 1911; 1913; 1906; 1904,true,,,
scopus_mar_2026,Solid Earth Sciences,Guangzhou Institute of Geochemistry,,2451912X,1909; 1908; 1904; 1907; 1906,true,,,
scopus_mar_2026,Solid Fuel Chemistry,Pleiades Publishing,03615219,19348029,2103; 1500; 1600,true,,,
scopus_mar_2026,Solid State Communications,Elsevier Ltd,00381098,,2505; 1600; 3104,true,,,
scopus_mar_2026,Solid State Ionics,Elsevier B.V.,01672738,,2500; 3104; 1600,true,,,
scopus_mar_2026,Solid State Nuclear Magnetic Resonance,Elsevier B.V.,09262040,15273326,3108; 3106; 3105; 1600,true,,,
scopus_mar_2026,Solid State Sciences,Elsevier Masson s.r.l.,12932558,,2500; 1600; 3104,true,,,
scopus_mar_2026,Solid State Technology,PennWell Corporation,0038111X,,2208; 3104; 2504; 2505,true,,,
scopus_mar_2026,Solid waste & power,Adams Business Media,10589074,,2200,true,,,
scopus_mar_2026,Solid Waste Technologies,Adams Business Media,10729550,,2311; 2305,true,,,
scopus_mar_2026,Solids,Multidisciplinary Digital Publishing Institute (MDPI),,26736497,3101; 2501; 1601,true,,,
scopus_mar_2026,Solid-State Electronics,Elsevier Ltd,00381101,,3104; 2208; 2504; 2505,true,,,
scopus_mar_2026,Solos e Rochas,Associacao Brasileira de Mecanica dos Solos,01037021,,1900; 2300,true,,,
scopus_mar_2026,Solov'evskie Issledovania,Ivanovo State Power Engineering University,20769210,,1211,true,,,
scopus_mar_2026,Solska kronika,Slovenian School Museum,13186728,,3316; 1207; 1202,true,,,
scopus_mar_2026,Solutions,Technology Park - Atlanta,15370275,,1600; 2214; 2500; 1500; 2209,true,,,
scopus_mar_2026,Solvent Extraction and Ion Exchange,Taylor and Francis Ltd.,07366299,15322262,1500; 1600,true,,,
scopus_mar_2026,"Solvent Extraction Research and Development, Japan",Japan Association of Solvent Extraction,13417215,21884765,1500; 1600,true,,,
scopus_mar_2026,Somatechnics,Edinburgh University Press,20440138,20440146,3308; 1709; 3312; 1201; 3307; 2702,true,,,
scopus_mar_2026,Somatic Cell and Molecular Genetics,"Springer Science and Business Media, LLC",07407750,15729931,1312; 1311,true,,,
scopus_mar_2026,Somatic Cell Genetics,Plenum Publishers,00980366,,1311,true,,,
scopus_mar_2026,Somatosensory and Motor Research,Informa Healthcare,08990220,13691651,2809; 1314,true,,,
scopus_mar_2026,Somatosensory Research,Taylor and Francis Ltd.,07367244,,1314; 2800,true,,,
scopus_mar_2026,Somnologie,Springer Medizin,14329123,1439054X,2737,true,,,
scopus_mar_2026,Sonderbande zur Strahlentherapie und Onkologie,Urban Und Schwarzenberg,09312447,,2700,true,,,
scopus_mar_2026,Songklanakarin Journal of Science and Technology,Prince of Songkla University,01253395,,1000,true,,,
scopus_mar_2026,Sonography,John Wiley and Sons Inc,22028323,20546750,2741,true,,,
scopus_mar_2026,Sophia,Springer Netherlands,00381527,1873930X,1211; 1212,true,,,
scopus_mar_2026,Sophia (Ecuador),Universidad Politecnica Salesiana,13903861,13908626,1201; 1211,true,,,
scopus_mar_2026,Sorbtsionnye i Khromatograficheskie Protsessy,Voronezh State University,16800613,,2507; 1505; 1606; 1602,true,,,
scopus_mar_2026,SORT,Institut d'Estadistica de Catalunya,16962281,20138830,1803; 1804; 2613,true,,,
scopus_mar_2026,Sortuz,Onati International Institute for the Sociology of Law,,19880847,3312; 3308,true,,,
scopus_mar_2026,Sosyoekonomi,Sosyoekonomi Society,13055577,,3301; 2000,true,,,
scopus_mar_2026,SOTL in the South,University of Johannesburg,,25231154,3304,true,,,
scopus_mar_2026,Sotsiologicheskie Issledovaniya,Russian Academy of Sciences,01321625,,3312,true,,,
scopus_mar_2026,Sotsiologicheskiy Zhurnal,Institut Sociologii RAN,15622495,16841581,3300,true,,,
scopus_mar_2026,Soudni Lekarstvi,Statni Zdravotnicke Naklad,03711854,,2700,true,,,
scopus_mar_2026,Soudobe Dejiny,Institute of Contemporary History of the Czech Academy of Sciences,12107050,26950952,1202,true,,,
scopus_mar_2026,Souls,Taylor and Francis Ltd.,10999949,15483843,3312; 3316,true,,,
scopus_mar_2026,Sound and Vibration,Academic Publishing Pte. Ltd.,15410161,26931443,2210; 2213; 3102,true,,,
scopus_mar_2026,Sound Studies,Routledge,20551940,20551959,1200; 3315; 3316,true,,,
scopus_mar_2026,Soundings,Society for Values in Higher Education,00381861,21616302,3312; 1201; 3316,true,,,
scopus_mar_2026,Source,University of Chicago Press,07374453,2328207X,1213,true,,,
scopus_mar_2026,Source Code for Biology and Medicine,BioMed Central Ltd,,17510473,2718; 1802; 1706; 1710,true,,,
scopus_mar_2026,South,University of North Carolina Press,24709506,24748102,1203; 3310,true,,,
scopus_mar_2026,South African Archaeological Bulletin,South African Archaeological Society,00381969,,3302; 1204,true,,,
scopus_mar_2026,South African Computer Journal,South African Institute of Computer Scientists and Information Technologists,10157999,23137835,3304; 1710; 1709; 1706; 1705,true,,,
scopus_mar_2026,South African dental journal. Suid Afrikaanse tandarts tydskrif,Dental Association of South Africa,03751562,,2700,true,,,
scopus_mar_2026,South African Family Practice,AOSIS (Pty) Ltd,20786190,20786204,2739; 2714,true,,,
scopus_mar_2026,South African Forestry Journal,Southern African Institute of Forestry,00382167,,1110; 1107,true,,,
scopus_mar_2026,South African Gastroenterology Review,In House Publications,18121659,,2721; 2715,true,,,
scopus_mar_2026,South African Geographical Journal,Routledge,03736245,21512418,1900; 3305,true,,,
scopus_mar_2026,South African Historical Journal,Taylor and Francis Ltd.,02582473,17261686,1202,true,,,
scopus_mar_2026,"South African Journal for Research in Sport, Physical Education and Recreation",North-West Unversity,03799069,29602386,3612; 3304,true,,,
scopus_mar_2026,South African Journal of Accounting Research,Taylor and Francis Ltd.,10291954,23763981,1400; 1402,true,,,
scopus_mar_2026,South African Journal of African Affairs,Africa Institute of South Afrcia,0085638X,,1900; 2300,true,,,
scopus_mar_2026,South African Journal of African Languages,Routledge,02572117,23051159,1208; 3310; 1203,true,,,
scopus_mar_2026,South African Journal of Agricultural Extension,South African Society for Agricultural Extension (SASAE),0301603X,24133221,3301; 1101,true,,,
scopus_mar_2026,South African Journal of Animal Science,South African Society for Animal Science,03751589,22214062,1103,true,,,
scopus_mar_2026,South African Journal of Bioethics and Law,South African Medical Association,,19997639,3601; 2701; 2739; 3308,true,,,
scopus_mar_2026,South African Journal of Botany,Elsevier B.V.,02546299,,1110,true,,,
scopus_mar_2026,South African Journal of Business Management,AOSIS (Pty) Ltd,20785585,20785976,1408; 1403,true,,,
scopus_mar_2026,South African Journal of Chemical Engineering,Elsevier B.V.,,10269185,2101; 1507; 1508; 3304; 1503; 1506,true,,,
scopus_mar_2026,South African Journal of Chemistry,South African Chemical Institute,03794350,1996840X,1600,true,,,
scopus_mar_2026,South African Journal of Childhood Education,AOSIS (Pty) Ltd,22237674,22237682,3204; 3304,true,,,
